
schema_version,global_row_id,source_batch,source_file,source_row,keyword,normalized_keyword,search_intent,previous_position_raw,current_position_raw,position_change_raw,estimated_google_traffic,traffic_change_raw,search_volume,keyword_difficulty,cpc_usd,pinterest_url,pinterest_result_type,last_update_raw,serp_feature_changes,serp_features_new,serp_features_lost,top10_presence_signal,topic_cluster,content_role,priority_tier,ptra_fit_signal,ptra_fit_level_normalized,recommended_action,final_editorial_action,risk_flag,risk_flag_normalized,risk_reason,duplicate_keyword_count,duplicate_keyword_rank,is_duplicate_keyword,claude_code_instruction
claude_recipe_keyword_master_v1,153,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,53,fettuccine recipes,fettuccine recipes,Informational,6,3,3,24,0,2900,41,0.16,https://www.pinterest.com/sherryk5133/fettuccine-recipes/,pinterest_board,2 days,New: Video carousel.,Video carousel,,pinterest_in_top_10,starches_grains_pasta,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,154,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,54,italian main meal recipes,italian main meal recipes,Informational,6,3,3,23,0,1000,38,0.04,https://www.pinterest.com/gdelaurentiis/classic-italian-recipes/,pinterest_board,2 days,Lost: Video carousel.,,Video carousel,pinterest_in_top_10,world_cuisine,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,155,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,55,recipes for frozen alcoholic beverages,recipes for frozen alcoholic beverages,Informational,7,3,4,23,0,1000,28,0.17,https://www.pinterest.com/pamrubenstein/frozen-alcohol-drinks/,pinterest_board,Jun 13,,,,pinterest_in_top_10,alcoholic_drinks,research_only,P3,low,low,research_only,backlog_or_supporting_cluster,monetization_sensitive,monetization_caution,alcohol-related query; may be unsuitable for a broad AdSense recipe blog,1,1,no,Use only if the project explicitly accepts alcohol-related content; otherwise exclude from production.
claude_recipe_keyword_master_v1,156,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,56,cheap crock pot recipes,cheap crock pot recipes,Informational,12,4,8,23,0,1000,21,0.18,https://www.pinterest.com/herhappyhomeblog/crockpot-meals-on-a-budget/,pinterest_board,Jun 17,,,,pinterest_in_top_10,appliance_cooking_methods,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,157,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,57,mr food recipes,mr food recipes,Informational,4,3,1,23,0,2900,29,0.85,https://www.pinterest.com/lucky7770/mr-food-recipes/,pinterest_board,Jul 03,New: Short videos.,Short videos,,pinterest_in_top_10,general_recipe_ideas,research_only,EXCLUDE,low,exclude,research_only,exclude_from_generation,brand_nav,brand_or_navigation_caution,brand/person/platform/navigational query; avoid copying or relying on third-party brand authority,1,1,no,"Do not target this as a primary keyword. Use only for competitive pattern research, without copying brand/person/entity positioning."
claude_recipe_keyword_master_v1,158,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,58,tropical smoothie cafe recipes,tropical smoothie cafe recipes,Informational,16,2,14,22,0,1300,33,0.22,https://www.pinterest.com/pin/345580971399153103/,pinterest_pin,Jun 14,New: People also ask.,People also ask,,pinterest_in_top_10,drinks_smoothies_mocktails,research_only,EXCLUDE,low,exclude,research_only,exclude_from_generation,brand_nav,brand_or_navigation_caution,brand/person/platform/navigational query; avoid copying or relying on third-party brand authority,1,1,no,"Do not target this as a primary keyword. Use only for competitive pattern research, without copying brand/person/entity positioning."
claude_recipe_keyword_master_v1,159,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,59,xmas slow cooker recipes,xmas slow cooker recipes,Informational,7,4,3,21,0,1000,14,0.0,https://www.pinterest.com/crockpotsandflipflops/christmas-crockpot-recipes/,pinterest_board,3 days,New: Short videos. Lost: People also ask.,Short videos,People also ask,pinterest_in_top_10,appliance_cooking_methods,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,160,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,60,half baked harvest recipes,half baked harvest recipes,"Informational, Navigational",7,4,3,20,0,2900,26,0.01,https://www.pinterest.com/mamahut5/half-baked-harvest-recipes/,pinterest_board,Jul 04,New: Video carousel. Lost: Short videos.,Video carousel,Short videos,pinterest_in_top_10,general_recipe_ideas,research_only,EXCLUDE,low,exclude,research_only,exclude_from_generation,brand_nav,brand_or_navigation_caution,brand/person/platform/navigational query; avoid copying or relying on third-party brand authority,1,1,no,"Do not target this as a primary keyword. Use only for competitive pattern research, without copying brand/person/entity positioning."
claude_recipe_keyword_master_v1,161,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,61,ninja slushie recipes,ninja slushie recipes,Informational,0,3,new,20,0,14800,34,0.22,https://www.pinterest.com/staysnatched/ninja-slushie-recipes-and-tips/,pinterest_board,4 days,,,,pinterest_in_top_10,appliance_cooking_methods,research_only,EXCLUDE,low,exclude,research_only,exclude_from_generation,brand_nav,brand_or_navigation_caution,brand/person/platform/navigational query; avoid copying or relying on third-party brand authority,1,1,no,"Do not target this as a primary keyword. Use only for competitive pattern research, without copying brand/person/entity positioning."
claude_recipe_keyword_master_v1,162,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,62,at home brunch recipes,at home brunch recipes,Informational,5,3,2,20,0,1300,40,0.11,https://www.pinterest.com/rachelcooksblog/brunch-recipes/,pinterest_board,Jun 18,,,,pinterest_in_top_10,seasonal_holiday,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,163,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,63,recipes without carbohydrates,recipes without carbohydrates,Informational,0,4,new,19,0,1000,52,0.1,https://www.pinterest.com/initialthisthat/no-sugar-no-carbs-meal-ideas/,pinterest_board,Jul 01,,,,pinterest_in_top_10,health_diet_sensitive,research_only,P3,low,low,research_only,backlog_or_supporting_cluster,ymyl_sensitive,health_or_diet_caution,diet/health/child-feeding query; requires careful disclaimers and factual review,1,1,no,Keep for later validation due to health/diet sensitivity.
claude_recipe_keyword_master_v1,164,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,64,best crockpot recipes soup,best crockpot recipes soup,Informational,3,2,1,19,0,1000,28,0.05,https://www.pinterest.com/croymercado/crockpot-soups-stews/,pinterest_board,2 days,New: Short videos.,Short videos,,pinterest_in_top_10,appliance_cooking_methods,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,165,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,65,christmas mocktail recipes,christmas mocktail recipes,Informational,0,3,new,19,0,1000,23,0.02,https://au.pinterest.com/themindfulmocktail/christmas-mocktails-and-nonalcoholic-cocktails/,pinterest_board,Jun 13,,,,pinterest_in_top_10,drinks_smoothies_mocktails,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,166,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,66,pak recipes,pak recipes,Informational,0,4,new,19,0,1000,19,0.0,https://www.pinterest.com/thecreek8/pakistani-recipes/,pinterest_board,Jul 01,,,,pinterest_in_top_10,world_cuisine,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,167,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,67,great ribeye recipes,great ribeye recipes,Informational,5,3,2,19,0,1000,41,0.03,https://www.pinterest.com/cr28914201/ribeye-steak-recipes/,pinterest_board,Jun 28,New: Video carousel.,Video carousel,,pinterest_in_top_10,meat_steak_sausage,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,168,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,68,sirloin tip steak recipes,sirloin tip steak recipes,Informational,0,4,new,18,0,3600,29,0.14,https://www.pinterest.com/pin/easy-sirloin-steak-tips-recipe-4-ingredients-video--203787951883660093/,pinterest_pin,4 days,,,,pinterest_in_top_10,meat_steak_sausage,supporting_recipe_cluster,P1,high,high,create_article_and_pinterest_assets,create_first_batch,none,none,,1,1,no,Create a focused recipe article and 3-5 Pinterest pin concepts.
claude_recipe_keyword_master_v1,169,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,69,velveeta recipes,velveeta recipes,Informational,0,4,new,17,0,2900,43,0.04,https://www.pinterest.com/mefrueh/recipes-with-velveeta/,pinterest_board,15 min,,,,pinterest_in_top_10,general_recipe_ideas,research_only,EXCLUDE,low,exclude,research_only,exclude_from_generation,brand_nav,brand_or_navigation_caution,brand/person/platform/navigational query; avoid copying or relying on third-party brand authority,1,1,no,"Do not target this as a primary keyword. Use only for competitive pattern research, without copying brand/person/entity positioning."
claude_recipe_keyword_master_v1,170,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,70,recipes low in carbohydrates,recipes low in carbohydrates,Informational,6,4,2,17,0,1600,31,0.08,https://www.pinterest.com/delish/low-carb-recipes-%2B-meals/,pinterest_board,Jun 28,Lost: Discussions and Forums.,,Discussions and Forums,pinterest_in_top_10,health_diet_sensitive,research_only,P3,low,low,research_only,backlog_or_supporting_cluster,ymyl_sensitive,health_or_diet_caution,diet/health/child-feeding query; requires careful disclaimers and factual review,1,1,no,Keep for later validation due to health/diet sensitivity.
claude_recipe_keyword_master_v1,171,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,71,one-pot dinner recipes,one-pot dinner recipes,Informational,6,4,2,17,0,1300,46,0.04,https://www.pinterest.com/momables/easy-one-pot-meals/,pinterest_board,Jun 26,"Lost: AI Overview, Short videos.",,"AI Overview, Short videos",pinterest_in_top_10,dinner_meal_planning,backlog,P3,low,low,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep in backlog; not enough priority signal for immediate production.
claude_recipe_keyword_master_v1,172,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,72,recipes of pakistan,recipes of pakistan,Informational,0,4,new,16,0,1300,20,0.0,https://www.pinterest.com/thecreek8/pakistani-recipes/,pinterest_board,Jun 26,,,,pinterest_in_top_10,world_cuisine,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,173,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,73,melissa jo real recipes,melissa jo real recipes,"Informational, Navigational",10,3,7,16,0,1600,37,0.0,https://www.pinterest.com/clsessions1/melissa-jo-real-recipes/,pinterest_board,Jun 30,"New: Video carousel, Discussions and Forums. Lost: Recipes, Short videos.","Video carousel, Discussions and Forums","Recipes, Short videos",pinterest_in_top_10,general_recipe_ideas,research_only,EXCLUDE,low,exclude,research_only,exclude_from_generation,brand_nav,brand_or_navigation_caution,brand/person/platform/navigational query; avoid copying or relying on third-party brand authority,1,1,no,"Do not target this as a primary keyword. Use only for competitive pattern research, without copying brand/person/entity positioning."
claude_recipe_keyword_master_v1,174,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,74,rice bowl recipes,rice bowl recipes,Informational,5,4,1,16,0,8100,38,0.06,https://www.pinterest.com/justonecookbook/rice-bowl-recipes/,pinterest_board,3 days,,,,pinterest_in_top_10,starches_grains_pasta,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,175,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,75,healthy baking recipes,healthy baking recipes,Informational,6,3,3,15,0,2400,25,0.24,https://www.pinterest.com/ambitiouskitchen/healthy-baking-recipes/,pinterest_board,3 days,"New: AI Overview, Image pack. Lost: People also ask.","AI Overview, Image pack",People also ask,pinterest_in_top_10,baking_bread,supporting_recipe_cluster,P1,high,high,create_article_and_pinterest_assets,create_first_batch,none,none,,1,1,no,Create a focused recipe article and 3-5 Pinterest pin concepts.
claude_recipe_keyword_master_v1,176,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,76,healthy food prep recipes,healthy food prep recipes,Informational,4,3,1,15,0,2400,59,0.62,https://www.pinterest.com/eaturselfskinny/healthy-meal-prep-recipes/,pinterest_board,Jul 04,,,,pinterest_in_top_10,general_recipe_ideas,backlog,P3,low,low,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep in backlog; not enough priority signal for immediate production.
claude_recipe_keyword_master_v1,177,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,77,authentic mexican food recipes,authentic mexican food recipes,Informational,7,4,3,14,0,2900,47,0.06,https://www.pinterest.com/isabeleats/dinner-recipes/,pinterest_board,1 day,New: People also ask.,People also ask,,pinterest_in_top_10,world_cuisine,backlog,P3,low,low,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep in backlog; not enough priority signal for immediate production.
claude_recipe_keyword_master_v1,178,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,78,low fodmap diet recipes,low fodmap diet recipes,Informational,6,4,2,14,0,2900,26,0.66,https://www.pinterest.com/funwithoutfodmaps/everyday-low-fodmap-recipes/,pinterest_board,2 days,Lost: AI Overview.,,AI Overview,pinterest_in_top_10,health_diet_sensitive,supporting_article,P2,medium,medium,validate_then_create,create_after_p1_validation,ymyl_sensitive,health_or_diet_caution,diet/health/child-feeding query; requires careful disclaimers and factual review,1,1,no,"Create only with conservative nutrition wording, no medical claims, and clear informational framing."
claude_recipe_keyword_master_v1,179,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,79,campbells soup recipes,campbells soup recipes,"Informational, Navigational",0,4,new,14,0,2900,40,0.25,https://www.pinterest.com/71a/campbells-recipes/,pinterest_board,2 days,,,,pinterest_in_top_10,general_recipe_ideas,research_only,EXCLUDE,low,exclude,research_only,exclude_from_generation,brand_nav,brand_or_navigation_caution,brand/person/platform/navigational query; avoid copying or relying on third-party brand authority,1,1,no,"Do not target this as a primary keyword. Use only for competitive pattern research, without copying brand/person/entity positioning."
claude_recipe_keyword_master_v1,180,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,80,salty snack recipes,salty snack recipes,Informational,4,2,2,14,0,1000,26,0.22,https://www.pinterest.com/allysonmanley/salty-snacks/,pinterest_board,Jul 02,,,,pinterest_in_top_10,general_recipe_ideas,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,181,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,81,deboned chicken thigh recipes,deboned chicken thigh recipes,Informational,5,4,1,14,0,3600,55,0.05,https://www.pinterest.com/markdraugelis/boneless-skinless-chicken-thighs/,pinterest_board,9 hours,"Lost: People also ask, Short videos.",,"People also ask, Short videos",pinterest_in_top_10,chicken_recipes,backlog,P3,low,low,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep in backlog; not enough priority signal for immediate production.
claude_recipe_keyword_master_v1,182,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,82,chef gordon ramsay recipes,chef gordon ramsay recipes,"Informational, Transactional",6,4,2,13,0,1000,54,0.72,https://www.pinterest.com/gordonramsaydishes/gordon-ramsay-dinner-recipes/,pinterest_board,Jul 02,,,,pinterest_in_top_10,general_recipe_ideas,research_only,EXCLUDE,low,exclude,research_only,exclude_from_generation,brand_nav,brand_or_navigation_caution,brand/person/platform/navigational query; avoid copying or relying on third-party brand authority,1,1,no,"Do not target this as a primary keyword. Use only for competitive pattern research, without copying brand/person/entity positioning."
claude_recipe_keyword_master_v1,183,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,83,keto snack recipes,keto snack recipes,Informational,5,4,1,13,0,1000,25,0.16,https://www.pinterest.com/myproductivebac/keto-snack-recipes/,pinterest_board,Jun 14,"New: People also ask. Lost: Image pack, Discussions and Forums.",People also ask,"Image pack, Discussions and Forums",pinterest_in_top_10,health_diet_sensitive,research_only,P3,low,low,research_only,backlog_or_supporting_cluster,ymyl_sensitive,health_or_diet_caution,diet/health/child-feeding query; requires careful disclaimers and factual review,1,1,no,Keep for later validation due to health/diet sensitivity.
claude_recipe_keyword_master_v1,184,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,84,pampered chef recipes,pampered chef recipes,Informational,3,2,1,13,0,1600,26,0.38,https://www.pinterest.com/daqgirl123/pampered-chef-recipes/,pinterest_board,Jun 14,"New: People also ask. Lost: AI Overview, Discussions and Forums.",People also ask,"AI Overview, Discussions and Forums",pinterest_in_top_10,general_recipe_ideas,research_only,EXCLUDE,low,exclude,research_only,exclude_from_generation,brand_nav,brand_or_navigation_caution,brand/person/platform/navigational query; avoid copying or relying on third-party brand authority,1,1,no,"Do not target this as a primary keyword. Use only for competitive pattern research, without copying brand/person/entity positioning."
claude_recipe_keyword_master_v1,185,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,85,dash diet recipes,dash diet recipes,Informational,5,4,1,13,0,6600,61,0.71,https://www.pinterest.com/bawoodall/dash-diet/,pinterest_board,4 days,,,,pinterest_in_top_10,health_diet_sensitive,research_only,P3,low,low,research_only,backlog_or_supporting_cluster,ymyl_sensitive,health_or_diet_caution,diet/health/child-feeding query; requires careful disclaimers and factual review,1,1,no,Keep for later validation due to health/diet sensitivity.
claude_recipe_keyword_master_v1,186,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,86,recipes using protein powder,recipes using protein powder,Informational,0,4,new,13,0,1000,30,0.24,https://www.pinterest.com/fitfoodiefinds/protein-powder-recipes/,pinterest_board,Jun 18,,,,pinterest_in_top_10,health_diet_sensitive,research_only,P3,low,low,research_only,backlog_or_supporting_cluster,ymyl_sensitive,health_or_diet_caution,diet/health/child-feeding query; requires careful disclaimers and factual review,1,1,no,Keep for later validation due to health/diet sensitivity.
claude_recipe_keyword_master_v1,187,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,87,crock pot ribs recipes,crock pot ribs recipes,Informational,5,4,1,12,0,1300,34,0.03,https://www.pinterest.com/pin/123356477281248317/,pinterest_pin,Jun 12,New: People also ask.,People also ask,,pinterest_in_top_10,meat_steak_sausage,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,188,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,88,spring mediterranean casserole recipes,spring mediterranean casserole recipes,Informational,0,4,new,12,0,2400,22,0.05,https://www.pinterest.com/pin/15-highprotein-mediterranean-diet-casserole-recipes--126663808267243397/,pinterest_pin,11 hours,,,,pinterest_in_top_10,world_cuisine,supporting_recipe_cluster,P1,high,high,create_article_and_pinterest_assets,create_first_batch,none,none,,1,1,no,Create a focused recipe article and 3-5 Pinterest pin concepts.
claude_recipe_keyword_master_v1,189,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,89,grilled dinner recipes,grilled dinner recipes,Informational,5,4,1,12,0,2900,25,0.19,https://www.pinterest.com/heygrillhey/30-minute-grilled-dinner-ideas/,pinterest_board,22 hours,,,,pinterest_in_top_10,appliance_cooking_methods,supporting_recipe_cluster,P1,high,high,create_article_and_pinterest_assets,create_first_batch,none,none,,1,1,no,Create a focused recipe article and 3-5 Pinterest pin concepts.
claude_recipe_keyword_master_v1,190,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,90,easy one pot meal recipes,easy one pot meal recipes,Informational,6,4,2,12,0,1000,37,0.05,https://www.pinterest.com/momables/easy-one-pot-meals/,pinterest_board,Jul 02,,,,pinterest_in_top_10,dinner_meal_planning,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,191,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,91,easy dessert recipes with few ingredients,easy dessert recipes with few ingredients,Informational,5,4,1,12,0,1300,33,0.13,https://www.pinterest.com/iambaker/easy-dessert-recipes-with-few-ingredients/,pinterest_board,Jun 13,New: AI Overview.,AI Overview,,pinterest_in_top_10,desserts_baking,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,192,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,92,low fodmap dinner recipes,low fodmap dinner recipes,Informational,6,4,2,11,0,1300,16,0.49,https://www.pinterest.com/funwithoutfodmaps/everyday-low-fodmap-recipes/,pinterest_board,Jun 17,,,,pinterest_in_top_10,health_diet_sensitive,research_only,P3,low,low,research_only,backlog_or_supporting_cluster,ymyl_sensitive,health_or_diet_caution,diet/health/child-feeding query; requires careful disclaimers and factual review,1,1,no,Keep for later validation due to health/diet sensitivity.
claude_recipe_keyword_master_v1,193,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,93,quick potato recipes,quick potato recipes,Informational,0,4,new,11,0,1300,39,0.14,https://www.pinterest.com/weelicious/potato-recipes/,pinterest_board,Jun 16,,,,pinterest_in_top_10,starches_grains_pasta,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,194,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,94,cook's country recipes free,cook's country recipes free,Informational,0,4,new,10,0,1000,54,0.25,https://www.pinterest.com/calabella/cook-s-country-tv-recipes/,pinterest_board,Jun 18,,,,pinterest_in_top_10,general_recipe_ideas,research_only,EXCLUDE,low,exclude,research_only,exclude_from_generation,brand_nav,brand_or_navigation_caution,brand/person/platform/navigational query; avoid copying or relying on third-party brand authority,1,1,no,"Do not target this as a primary keyword. Use only for competitive pattern research, without copying brand/person/entity positioning."
claude_recipe_keyword_master_v1,195,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,95,gma recipes today,gma recipes today,"Informational, Navigational",14,3,11,10,0,1900,39,1.15,https://www.pinterest.com/hmbw7/gma-recipes/,pinterest_board,Jul 03,New: Recipes.,Recipes,,pinterest_in_top_10,general_recipe_ideas,research_only,EXCLUDE,low,exclude,research_only,exclude_from_generation,brand_nav,brand_or_navigation_caution,brand/person/platform/navigational query; avoid copying or relying on third-party brand authority,1,1,no,"Do not target this as a primary keyword. Use only for competitive pattern research, without copying brand/person/entity positioning."
claude_recipe_keyword_master_v1,196,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,96,stuffed bread recipes,stuffed bread recipes,Informational,7,4,3,9,0,1000,28,0.57,https://www.pinterest.com/sunfish527/stuffed-breads/,pinterest_board,Jun 14,New: People also ask.,People also ask,,pinterest_in_top_10,baking_bread,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,197,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,97,food from dominican republic recipes,food from dominican republic recipes,Informational,5,3,2,9,0,4400,24,0.0,https://www.pinterest.com/mydominicankitchen/dominican-food/,pinterest_board,15 hours,Lost: Video carousel.,,Video carousel,pinterest_in_top_10,world_cuisine,supporting_recipe_cluster,P1,high,high,create_article_and_pinterest_assets,create_first_batch,none,none,,1,1,no,Create a focused recipe article and 3-5 Pinterest pin concepts.
claude_recipe_keyword_master_v1,198,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,98,dash ice cream maker recipes,dash ice cream maker recipes,Informational,0,4,new,9,0,2400,9,0.22,https://www.pinterest.com/pin/dash-ice-cream-maker-vanilla-ice-cream--805933295852089793/,pinterest_pin,Jul 02,,,,pinterest_in_top_10,appliance_cooking_methods,research_only,EXCLUDE,low,exclude,research_only,exclude_from_generation,brand_nav,brand_or_navigation_caution,brand/person/platform/navigational query; avoid copying or relying on third-party brand authority,1,1,no,"Do not target this as a primary keyword. Use only for competitive pattern research, without copying brand/person/entity positioning."
claude_recipe_keyword_master_v1,199,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,99,hot pot recipes,hot pot recipes,Informational,5,4,1,9,0,4400,34,0.44,https://www.pinterest.com/justonecookbook/hot-pot-recipes/,pinterest_board,Jul 04,New: Short videos.,Short videos,,pinterest_in_top_10,world_cuisine,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,200,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,100,mounjaro recipes,mounjaro recipes,Informational,0,3,new,8,0,1000,37,1.82,https://www.pinterest.com/mobolajip/mounjaro-recipes/,pinterest_board,Jun 18,,,,pinterest_in_top_10,health_diet_sensitive,exclude,EXCLUDE,exclude,exclude,exclude_from_generation,exclude_from_generation,exclude,exclude,prescription-medication-adjacent query; not suitable for generic recipe content; diet/health/child-feeding query; requires careful disclaimers and factual review,1,1,no,Do not generate recipe content for this keyword. Keep only as a negative or excluded keyword reference.
claude_recipe_keyword_master_v1,201,batch_3_user_pasted,claude_code_recipe_keywords_batch3_clean(1).csv,1,best hawaiian bread sliders recipes,best hawaiian bread sliders recipes,Informational,4,3,1,8,0,1300,29,0.08,https://www.pinterest.com/susanlineberry/hawaiian-roll-sliders/,pinterest_board,Jul 03,New: Video carousel.,Video carousel,,pinterest_in_top_10,sliders_appetizers_party_food,supporting_recipe,P2,specific_party_food_recipe_with_visual_pinterest_fit,medium,create_supporting_recipe,create_after_p1_validation,none,none,,1,1,no,Use as a strong supporting keyword. Create after P1 items or attach to a closely related cluster.
